CODIGO;NOME;NOME_LOJA;CUSTOLIQUIDO
14830;TEMPERO SAZON AMARELO 48X60GR;TRESMANN - STT;3.83
14830;TEMPERO SAZON AMARELO 48X60GR;TRESMANN - SMJ;3.98
14832;TEMPERO SAZON BRANCO 48X60GR;TRESMANN - SMJ;3.98
14832;TEMPERO SAZON BRANCO 48X60GR;TRESMANN - STT;3.83
14839;SILICONE PROAUTO SECAGEM RAPIDA 24X120ML ;TRESMANN - SMJ;6.9
14839;SILICONE PROAUTO SECAGEM RAPIDA 24X120ML ;TRESMANN - STT;6.9
14843;TEMPERO SAZON LARANJA 48X60GR;TRESMANN - STT;3.83
14843;TEMPERO SAZON LARANJA 48X60GR;TRESMANN - SMJ;3.83
14845;TEMPERO SAZON MARRON 48X60GR;TRESMANN - SMJ;3.83
14845;TEMPERO SAZON MARRON 48X60GR;TRESMANN - STT;3.83
14845;TEMPERO SAZON MARRON 48X60GR;TRESMANN - VIX;3.8723
14847;TEMPERO SAZON NORDESTE 48X60GR;TRESMANN - SMJ;3.83
14847;TEMPERO SAZON NORDESTE 48X60GR;TRESMANN - STT;3.83
14849;TEMPERO SAZON VERDE 48X60GR;TRESMANN - SMJ;3.83
14849;TEMPERO SAZON VERDE 48X60GR;TRESMANN - STT;3.83
14849;TEMPERO SAZON VERDE 48X60GR;TRESMANN - VIX;3.76
14852;TEMPERO SAZON VERDE LIMAO 48X60GR;TRESMANN - STT;3.83
14852;TEMPERO SAZON VERDE LIMAO 48X60GR;TRESMANN - SMJ;3.98
14853;TEMPERO SAZON VERMELHO 48X60GR;TRESMANN - VIX;3.83
14853;TEMPERO SAZON VERMELHO 48X60GR;TRESMANN - STT;3.98
14853;TEMPERO SAZON VERMELHO 48X60GR;TRESMANN - SMJ;3.98
14876;VINAGRE TOSCANO ALCOOL ALHO 12X750ML;TRESMANN - VIX;2.99
14876;VINAGRE TOSCANO ALCOOL ALHO 12X750ML;TRESMANN - STT;2.98
14876;VINAGRE TOSCANO ALCOOL ALHO 12X750ML;TRESMANN - SMJ;4.49
14877;VINAGRE TOSCANO ALCOOL LIMAO 12X750ML;TRESMANN - SMJ;4.49
14877;VINAGRE TOSCANO ALCOOL LIMAO 12X750ML;TRESMANN - STT;3.3
14877;VINAGRE TOSCANO ALCOOL LIMAO 12X750ML;TRESMANN - VIX;3.3
14878;SOPAO MAGGI GALINHA COM LEGUMES 200G;TRESMANN - SMJ;5.6217
14878;SOPAO MAGGI GALINHA COM LEGUMES 200G;TRESMANN - STT;5.6217
14881;VINAGRE TOSCANO VINHO TINTO 12X750ML;TRESMANN - VIX;3.7
14881;VINAGRE TOSCANO VINHO TINTO 12X750ML;TRESMANN - SMJ;5.4525
14881;VINAGRE TOSCANO VINHO TINTO 12X750ML;TRESMANN - STT;4.38
14882;VINAGRE TOSCANO MACA 12X750ML;TRESMANN - SMJ;4.49
14882;VINAGRE TOSCANO MACA 12X750ML;TRESMANN - STT;4.38
14882;VINAGRE TOSCANO MACA 12X750ML;TRESMANN - VIX;3.69
14887;TEMPERO AJI-SAL 12X100GR;TRESMANN - SMJ;4.3465
14887;TEMPERO AJI-SAL 12X100GR;TRESMANN - STT;4.3465
14887;TEMPERO AJI-SAL 12X100GR;TRESMANN - VIX;5.07
14889;TEMPERO AJI-SAL 250GR;TRESMANN - STT;3.8
14889;TEMPERO AJI-SAL 250GR;TRESMANN - SMJ;3.8
14889;TEMPERO AJI-SAL 250GR;TRESMANN - VIX;3.8
14891;TEMPERO AJI-SAL P/CHUR 500GR;TRESMANN - SMJ;6.16
14891;TEMPERO AJI-SAL P/CHUR 500GR;TRESMANN - STT;6.16
14891;TEMPERO AJI-SAL P/CHUR 500GR;TRESMANN - VIX;5.8
14893;TEMPERO AJINOMOTO 12X100G;TRESMANN - SMJ;6.32
14893;TEMPERO AJINOMOTO 12X100G;TRESMANN - STT;6.6015
14893;TEMPERO AJINOMOTO 12X100G;TRESMANN - VIX;7.26
14894;TEMPERO AJINOMOTO RECEITA DE CASA S/PIMENTA 450G;TRESMANN - STT;8.25
14894;TEMPERO AJINOMOTO RECEITA DE CASA S/PIMENTA 450G;TRESMANN - SMJ;8.25
14894;TEMPERO AJINOMOTO RECEITA DE CASA S/PIMENTA 450G;TRESMANN - VIX;8.25
14896;TEMPERO AJINOMOTO REFIL 12X100G;TRESMANN - SMJ;5.4
14896;TEMPERO AJINOMOTO REFIL 12X100G;TRESMANN - STT;4.75
14896;TEMPERO AJINOMOTO REFIL 12X100G;TRESMANN - VIX;5.4
14903;TINTOL GUARANY AZUL MARINHO 6X40G;TRESMANN - SMJ;2.15
14903;TINTOL GUARANY AZUL MARINHO 6X40G;TRESMANN - STT;2.06
14911;RALINHO JAPONES OVERTINE C/12;TRESMANN - STT;5.31
14911;RALINHO JAPONES OVERTINE C/12;TRESMANN - SMJ;5.31
14930;TINTOL GUARANY MARRON Nº27 6X40G;TRESMANN - SMJ;2.07
14930;TINTOL GUARANY MARRON Nº27 6X40G;TRESMANN - STT;2.05
14931;TABUA CARNE MAD STOLF 22X44CM C/12;TRESMANN - STT;0.0
14931;TABUA CARNE MAD STOLF 22X44CM C/12;TRESMANN - SMJ;16.16
14932;TINTOL GUARANY PRETO Nº31 C/6;TRESMANN - SMJ;2.07
14932;TINTOL GUARANY PRETO Nº31 C/6;TRESMANN - STT;2.05
14936;TINTOL GUARANY VERDE Nº20 C/6;TRESMANN - STT;2.06
14936;TINTOL GUARANY VERDE Nº20 C/6;TRESMANN - SMJ;2.0633
14938;TINTOL GUARANY VERMELHO Nº09 6X40G;TRESMANN - SMJ;2.0642
14938;TINTOL GUARANY VERMELHO Nº09 6X40G;TRESMANN - STT;2.11
14970;VELA DOM BOSCO 7 DIAS BRANCA 12X1;TRESMANN - VIX;13.06
14970;VELA DOM BOSCO 7 DIAS BRANCA 12X1;TRESMANN - STT;13.0642
14970;VELA DOM BOSCO 7 DIAS BRANCA 12X1;TRESMANN - SMJ;13.0642
14979;ABSORVENTE BIGFRAL GERIATRICO POS-PARTO 20UN;TRESMANN - STT;12.295
14979;ABSORVENTE BIGFRAL GERIATRICO POS-PARTO 20UN;TRESMANN - SMJ;12.5025
14987;VELA DOM BOSCO Nº3 24X8UND;TRESMANN - VIX;6.32
14987;VELA DOM BOSCO Nº3 24X8UND;TRESMANN - STT;6.3179
14987;VELA DOM BOSCO Nº3 24X8UND;TRESMANN - SMJ;6.3179
14991;ABSORVENTE INTIMUS GEL NOR SUAVE S/ABAS 60X8UN;TRESMANN - SMJ;3.44
14991;ABSORVENTE INTIMUS GEL NOR SUAVE S/ABAS 60X8UN;TRESMANN - STT;3.44
14996;ABSORVENTE INTIMUS GEL NOR SUAVE C/ABAS 60X8UN;TRESMANN - SMJ;3.36
14996;ABSORVENTE INTIMUS GEL NOR SUAVE C/ABAS 60X8UN;TRESMANN - VIX;3.44
14996;ABSORVENTE INTIMUS GEL NOR SUAVE C/ABAS 60X8UN;TRESMANN - STT;3.49
14998;ABSORVENTE INTIMUS GEL NOR SECA C/ABAS 60X8UN;TRESMANN - STT;3.44
14998;ABSORVENTE INTIMUS GEL NOR SECA C/ABAS 60X8UN;TRESMANN - SMJ;3.44
15005;ABSORVENTE INTIMUS GEL NOT SV C/ ABAS 60X8UN;TRESMANN - SMJ;5.46
15005;ABSORVENTE INTIMUS GEL NOT SV C/ ABAS 60X8UN;TRESMANN - STT;5.46
15018;VELA DOM BOSCO Nº8 24 8UND;TRESMANN - SMJ;12.85
15018;VELA DOM BOSCO Nº8 24 8UND;TRESMANN - STT;12.85
15018;VELA DOM BOSCO Nº8 24 8UND;TRESMANN - VIX;12.85
15019;CADERNETA CREDEAL TOME NOTA 48FLS C/20;TRESMANN - SMJ;0.811
15019;CADERNETA CREDEAL TOME NOTA 48FLS C/20;TRESMANN - STT;0.811
15033;CADERNETA CREDEAL APONTAM 40X40FLS;TRESMANN - SMJ;0.6522
15033;CADERNETA CREDEAL APONTAM 40X40FLS;TRESMANN - STT;0.6522
15049;FITA ADESIVA CREPE SCOTH 3M 19X50 C/24;TRESMANN - STT;1.765
15049;FITA ADESIVA CREPE SCOTH 3M 19X50 C/24;TRESMANN - SMJ;1.765
15063;ABSORVENTE O.B. APLICADOR SUPER 12X10UN;TRESMANN - VIX;7.95
15063;ABSORVENTE O.B. APLICADOR SUPER 12X10UN;TRESMANN - STT;7.95
15063;ABSORVENTE O.B. APLICADOR SUPER 12X10UN;TRESMANN - SMJ;8.365
15069;ABSORVENTE POS PARTO C/ULTRA-GEL 12X15UN;TRESMANN - STT;11.01
15069;ABSORVENTE POS PARTO C/ULTRA-GEL 12X15UN;TRESMANN - SMJ;11.0146
15073;ABSORVENTE S.LIVRE ADAPT C/ABAS 48X8UN;TRESMANN - SMJ;4.68
15073;ABSORVENTE S.LIVRE ADAPT C/ABAS 48X8UN;TRESMANN - STT;4.68
15077;LUVA CONDOR MULTIUSO PEQUENA 1 PAR C/24;TRESMANN - VIX;9.86
15077;LUVA CONDOR MULTIUSO PEQUENA 1 PAR C/24;TRESMANN - SMJ;9.8575
15077;LUVA CONDOR MULTIUSO PEQUENA 1 PAR C/24;TRESMANN - STT;9.34
15083;ABSORVENTE S.LIVRE ESPECIAL SUAVE S/ABAS 48X8UN;TRESMANN - STT;3.9588
15083;ABSORVENTE S.LIVRE ESPECIAL SUAVE S/ABAS 48X8UN;TRESMANN - SMJ;3.7519
15083;ABSORVENTE S.LIVRE ESPECIAL SUAVE S/ABAS 48X8UN;TRESMANN - VIX;3.88
15086;ABSORVENTE S.LIVRE ESPECIAL SUAVE C/ABAS 48X8UN;TRESMANN - SMJ;3.5408
15086;ABSORVENTE S.LIVRE ESPECIAL SUAVE C/ABAS 48X8UN;TRESMANN - STT;3.88
15086;ABSORVENTE S.LIVRE ESPECIAL SUAVE C/ABAS 48X8UN;TRESMANN - VIX;3.88
15091;ABSORVENTE S.LIVRE NOTURNO SUAVE C/ABAS 24X8UN;TRESMANN - VIX;7.0
15091;ABSORVENTE S.LIVRE NOTURNO SUAVE C/ABAS 24X8UN;TRESMANN - SMJ;6.9976
15091;ABSORVENTE S.LIVRE NOTURNO SUAVE C/ABAS 24X8UN;TRESMANN - STT;7.0
15096;PAPEL CHAMEX CHAMEQUINHO A4 210X297 100FLS ;TRESMANN - STT;5.5724
15096;PAPEL CHAMEX CHAMEQUINHO A4 210X297 100FLS ;TRESMANN - SMJ;5.57
15112;ALICATE MERHEJE P/CUTICULA ROSA UN;TRESMANN - SMJ;4.5775
15112;ALICATE MERHEJE P/CUTICULA ROSA UN;TRESMANN - STT;4.58
15118;ALICATE MUNDIAL P/CUTICULAS 522 C/12UN;TRESMANN - STT;14.05
15118;ALICATE MUNDIAL P/CUTICULAS 522 C/12UN;TRESMANN - SMJ;14.0533
15130;BICO MAMAD LILLO 9381 NATURFORM SILIC 2UN C/12;TRESMANN - SMJ;15.04
15130;BICO MAMAD LILLO 9381 NATURFORM SILIC 2UN C/12;TRESMANN - STT;14.42
15204;CONDICIONADOR BARUEL BABY XUXINHA 12X120ML;TRESMANN - STT;6.07
15204;CONDICIONADOR BARUEL BABY XUXINHA 12X120ML;TRESMANN - SMJ;6.0679
15289;CONDICIONADOR NEUTROX 1 24X100;TRESMANN - SMJ;2.61
15289;CONDICIONADOR NEUTROX 1 24X100;TRESMANN - STT;2.61
15290;CONDICIONADOR NEUTROX CLASSICO HIDRATA PROF 6X500G;TRESMANN - STT;8.2
15290;CONDICIONADOR NEUTROX CLASSICO HIDRATA PROF 6X500G;TRESMANN - SMJ;8.2033
15297;CONDUTOR D.HILLO 10X25UND;TRESMANN - SMJ;4.25
15297;CONDUTOR D.HILLO 10X25UND;TRESMANN - VIX;4.69
15297;CONDUTOR D.HILLO 10X25UND;TRESMANN - STT;3.85
15298;CONDICIONADOR PALMOLIVE NAT CERAM FORCE 6X350ML;TRESMANN - SMJ;6.8
15298;CONDICIONADOR PALMOLIVE NAT CERAM FORCE 6X350ML;TRESMANN - STT;6.68
15302;HASTES FLEXIVEIS JOHNSONS 12X75UND;TRESMANN - STT;4.65
15302;HASTES FLEXIVEIS JOHNSONS 12X75UND;TRESMANN - SMJ;4.9142
15302;HASTES FLEXIVEIS JOHNSONS 12X75UND;TRESMANN - VIX;4.65
15304;CONDICIONADOR PALMOLIVE KIDS TODO TIPO CAB 6X350ML;TRESMANN - STT;11.84
15304;CONDICIONADOR PALMOLIVE KIDS TODO TIPO CAB 6X350ML;TRESMANN - SMJ;11.49
15305;CONDICIONADOR PALMOLIVE NAT NUT LISS 6X350ML;TRESMANN - SMJ;6.6983
15305;CONDICIONADOR PALMOLIVE NAT NUT LISS 6X350ML;TRESMANN - STT;6.8
15321;CREME ALISANTE ISSY NEUTRO 24X80G;TRESMANN - STT;4.59
15321;CREME ALISANTE ISSY NEUTRO 24X80G;TRESMANN - SMJ;4.59
15341;CREME BARB BOZZANO PELE SENS 12X65G;TRESMANN - VIX;5.29
15341;CREME BARB BOZZANO PELE SENS 12X65G;TRESMANN - STT;5.92
15341;CREME BARB BOZZANO PELE SENS 12X65G;TRESMANN - SMJ;5.92
15347;CREME P/ASSADURA BARUEL XUXA 12X45G;TRESMANN - STT;7.95
15347;CREME P/ASSADURA BARUEL XUXA 12X45G;TRESMANN - SMJ;7.9546
15364;CREME DENTAL CLOSEUP LIQUIFRESH 12X100G;TRESMANN - STT;5.46
15364;CREME DENTAL CLOSEUP LIQUIFRESH 12X100G;TRESMANN - SMJ;4.7775
15367;CREME DENTAL CLOSEUP FRESH ACT RED HOT 12X90G;TRESMANN - STT;3.75
15367;CREME DENTAL CLOSEUP FRESH ACT RED HOT 12X90G;TRESMANN - SMJ;3.8992
15372;CREME D.CLOSE-UP WHITENING XTRA 12X90G;TRESMANN - STT;3.0301
15372;CREME D.CLOSE-UP WHITENING XTRA 12X90G;TRESMANN - SMJ;3.2131
15385;CREME DENTAL COLGATE MAXIMA PROT MENTA 12X50G;TRESMANN - STT;2.23
15385;CREME DENTAL COLGATE MAXIMA PROT MENTA 12X50G;TRESMANN - SMJ;2.2026
15385;CREME DENTAL COLGATE MAXIMA PROT MENTA 12X50G;TRESMANN - VIX;2.16
15386;CREME DENTAL COLGATE MAXIMA PROT MENTA 12X90G;TRESMANN - SMJ;3.0123
15386;CREME DENTAL COLGATE MAXIMA PROT MENTA 12X90G;TRESMANN - STT;3.5
15386;CREME DENTAL COLGATE MAXIMA PROT MENTA 12X90G;TRESMANN - VIX;3.49
15388;GEL DENTAL SORRISO FRESH PLUS MENTA HIT 12X90;TRESMANN - STT;4.04
15388;GEL DENTAL SORRISO FRESH PLUS MENTA HIT 12X90;TRESMANN - SMJ;4.0439
15392;GEL DENTAL SORRISO FRESH PLUS HORTELA EXPLO12X90;TRESMANN - STT;3.72
15392;GEL DENTAL SORRISO FRESH PLUS HORTELA EXPLO12X90;TRESMANN - SMJ;3.8725
15394;CREME DENTAL COLGATE T.12 ADVANC F 12X90G;TRESMANN - SMJ;7.1378
15394;CREME DENTAL COLGATE T.12 ADVANC F 12X90G;TRESMANN - STT;8.29
15395;GEL DENTAL SORRISO FRESH PLUS MENT IMPACT 12X90GR;TRESMANN - SMJ;3.6669
15395;GEL DENTAL SORRISO FRESH PLUS MENT IMPACT 12X90GR;TRESMANN - STT;3.72
15400;CREME DENTAL COLGATE T.12 CLEAN MINT 12X90G;TRESMANN - STT;6.92
15400;CREME DENTAL COLGATE T.12 CLEAN MINT 12X90G;TRESMANN - SMJ;6.961
15400;CREME DENTAL COLGATE T.12 CLEAN MINT 12X90G;TRESMANN - VIX;6.92
15403;CREME DENTAL COLGATE T.12 WHITE GEL 12X90G;TRESMANN - VIX;8.27
15403;CREME DENTAL COLGATE T.12 WHITE GEL 12X90G;TRESMANN - SMJ;8.3018
15403;CREME DENTAL COLGATE T.12 WHITE GEL 12X90G;TRESMANN - STT;8.29
15406;CREME DENTAL COLGATE T.ACAO HORT 12X90G;TRESMANN - STT;3.78
15406;CREME DENTAL COLGATE T.ACAO HORT 12X90G;TRESMANN - VIX;3.78
15406;CREME DENTAL COLGATE T.ACAO HORT 12X90G;TRESMANN - SMJ;3.5208
15435;CREME DENTAL TANDY MRG 12X50G;TRESMANN - SMJ;5.9375
15435;CREME DENTAL TANDY MRG 12X50G;TRESMANN - STT;5.96
15442;CREME DENTAL TANDY T.FRUTTI 12X50G;TRESMANN - STT;5.96
15442;CREME DENTAL TANDY T.FRUTTI 12X50G;TRESMANN - SMJ;5.9633
15442;CREME DENTAL TANDY T.FRUTTI 12X50G;TRESMANN - VIX;5.76
15443;CREME DENTAL PREVENT ANTI-PLACA 12X90G;TRESMANN - SMJ;13.1412
15443;CREME DENTAL PREVENT ANTI-PLACA 12X90G;TRESMANN - STT;13.47
15444;CREME DENTAL TANDY UVA 12X50G;TRESMANN - STT;5.76
15444;CREME DENTAL TANDY UVA 12X50G;TRESMANN - SMJ;5.9633
15458;CREME DENTAL SORRISO 12X180GR;TRESMANN - VIX;4.23
15458;CREME DENTAL SORRISO 12X180GR;TRESMANN - SMJ;3.8369
15458;CREME DENTAL SORRISO 12X180GR;TRESMANN - STT;5.4
15459;CREME DENTAL SORRISO 12X50G;TRESMANN - STT;2.08
15459;CREME DENTAL SORRISO 12X50G;TRESMANN - SMJ;2.0833
15461;PILHA EVEREADY ALCAL GOLD AAA-2 12X2UN;TRESMANN - STT;6.23
15461;PILHA EVEREADY ALCAL GOLD AAA-2 12X2UN;TRESMANN - SMJ;7.6605
15462;CREME DENTAL SORRISO 12X90G;TRESMANN - STT;3.17
15462;CREME DENTAL SORRISO 12X90G;TRESMANN - SMJ;3.2442
15475;PILHA RAYOVAC ALCALINA AA 72X2UN;TRESMANN - SMJ;4.59
15475;PILHA RAYOVAC ALCALINA AA 72X2UN;TRESMANN - VIX;4.49
15475;PILHA RAYOVAC ALCALINA AA 72X2UN;TRESMANN - STT;4.61
15482;PILHA RAYOVAC ALCALINA GD 24X2UN;TRESMANN - VIX;16.46
15482;PILHA RAYOVAC ALCALINA GD 24X2UN;TRESMANN - SMJ;17.9
15482;PILHA RAYOVAC ALCALINA GD 24X2UN;TRESMANN - STT;15.9
15484;PILHA RAYOVAC ALCALINA MD 24X2UN;TRESMANN - SMJ;11.9
15484;PILHA RAYOVAC ALCALINA MD 24X2UN;TRESMANN - STT;10.99
15493;PILHA RAYOVAC AMARELA GD 24X2UN;TRESMANN - SMJ;6.8204
15493;PILHA RAYOVAC AMARELA GD 24X2UN;TRESMANN - STT;6.82
15493;PILHA RAYOVAC AMARELA GD 24X2UN;TRESMANN - VIX;6.36
15500;PILHA RAYOVAC AMARELA AA 36X4UN;TRESMANN - SMJ;3.9358
15500;PILHA RAYOVAC AMARELA AA 36X4UN;TRESMANN - VIX;3.99
15500;PILHA RAYOVAC AMARELA AA 36X4UN;TRESMANN - STT;3.71
15506;CREME KANECHON CERAMIDAS 6X1KG;TRESMANN - SMJ;5.2567
15506;CREME KANECHON CERAMIDAS 6X1KG;TRESMANN - STT;5.42
15521;CREME KANECHON MIX FRUIT 6X1KG;TRESMANN - SMJ;5.4217
15521;CREME KANECHON MIX FRUIT 6X1KG;TRESMANN - STT;5.42
15533;AMENDOIM DORI CHOC 20X500GR;TRESMANN - SMJ;7.88
15533;AMENDOIM DORI CHOC 20X500GR;TRESMANN - STT;7.88
15533;AMENDOIM DORI CHOC 20X500GR;TRESMANN - VIX;7.69
15539;AMENDOIM DORI CHOC 30X100GR;TRESMANN - VIX;2.05
15539;AMENDOIM DORI CHOC 30X100GR;TRESMANN - SMJ;2.05
15539;AMENDOIM DORI CHOC 30X100GR;TRESMANN - STT;2.05
15545;AMENDOIM DORI COLORIDO 20X500GR;TRESMANN - SMJ;7.88
15545;AMENDOIM DORI COLORIDO 20X500GR;TRESMANN - VIX;7.84
15545;AMENDOIM DORI COLORIDO 20X500GR;TRESMANN - STT;7.84
15549;AMENDOIM DORI COLORIDO 30X100GR;TRESMANN - VIX;2.05
15549;AMENDOIM DORI COLORIDO 30X100GR;TRESMANN - STT;2.05
15549;AMENDOIM DORI COLORIDO 30X100GR;TRESMANN - SMJ;2.05
15560;AMENDOIM DORI SALG TIPO JAPONES 20X500GR;TRESMANN - SMJ;7.6031
15560;AMENDOIM DORI SALG TIPO JAPONES 20X500GR;TRESMANN - STT;7.6
15560;AMENDOIM DORI SALG TIPO JAPONES 20X500GR;TRESMANN - VIX;7.23
15567;CREME GOTA DOUR FORTALEC CAPILAR 12X320ML;TRESMANN - STT;7.13
15567;CREME GOTA DOUR FORTALEC CAPILAR 12X320ML;TRESMANN - SMJ;7.1292
15573;AMENDOIM STA HELENA MENDORATO 24X200GR;TRESMANN - STT;4.86
15573;AMENDOIM STA HELENA MENDORATO 24X200GR;TRESMANN - SMJ;5.5925
15573;AMENDOIM STA HELENA MENDORATO 24X200GR;TRESMANN - VIX;5.36
15623;BALA DORI DISQUETI CHOC 12X80GR;TRESMANN - STT;4.3933
15623;BALA DORI DISQUETI CHOC 12X80GR;TRESMANN - SMJ;4.3933
15645;FACA TRAMONTINA INOX 7  C685 C/12;TRESMANN - STT;12.82
15645;FACA TRAMONTINA INOX 7  C685 C/12;TRESMANN - SMJ;12.8192
15676;CREME NIVEA POTE 12X97G;TRESMANN - SMJ;17.37
15676;CREME NIVEA POTE 12X97G;TRESMANN - STT;13.43
15679;CREME NIVEA SOFT POTE 12X49G;TRESMANN - STT;10.15
15679;CREME NIVEA SOFT POTE 12X49G;TRESMANN - SMJ;11.7112
15694;BALA JUNCO COCO 400GR;TRESMANN - STT;6.95
15694;BALA JUNCO COCO 400GR;TRESMANN - SMJ;6.95
15700;BALA JUNCO YOGURTE 400GR;TRESMANN - STT;6.95
15700;BALA JUNCO YOGURTE 400GR;TRESMANN - SMJ;6.95
15712;FILTRO PAPEL MERIDIANO 103 C/30UN;TRESMANN - STT;3.5
15712;FILTRO PAPEL MERIDIANO 103 C/30UN;TRESMANN - SMJ;3.5
15799;CEREAL NESTLE MOCA FLAKES 230GR;TRESMANN - STT;10.16
15799;CEREAL NESTLE MOCA FLAKES 230GR;TRESMANN - SMJ;10.16
15822;GARFO TRAMONTINA MESA INOX 12X3UND;TRESMANN - STT;15.3167
15822;GARFO TRAMONTINA MESA INOX 12X3UND;TRESMANN - SMJ;15.3167
15854;DELIKET S DORI 30X100GR;TRESMANN - SMJ;1.95
15854;DELIKET S DORI 30X100GR;TRESMANN - STT;1.95
15856;PACOCA MORENINHA DO RIO ROLHA 6X1KG;TRESMANN - SMJ;14.72
15856;PACOCA MORENINHA DO RIO ROLHA 6X1KG;TRESMANN - STT;14.72
15856;PACOCA MORENINHA DO RIO ROLHA 6X1KG;TRESMANN - VIX;14.72
15879;CREME SEDA PENTEAR CERAMIDAS RINSE 12X300;TRESMANN - STT;5.81
15879;CREME SEDA PENTEAR CERAMIDAS RINSE 12X300;TRESMANN - SMJ;5.24
15881;CREME SEDA PENTEAR CACHOS COMPORT 12X300ML;TRESMANN - SMJ;5.24
15881;CREME SEDA PENTEAR CACHOS COMPORT 12X300ML;TRESMANN - STT;5.81
15893;GELEIA DOCE SABOR 10X300GR;TRESMANN - STT;4.98
15893;GELEIA DOCE SABOR 10X300GR;TRESMANN - SMJ;4.98
15902;GOMET S DORI 20X500GR;TRESMANN - SMJ;5.88
15902;GOMET S DORI 20X500GR;TRESMANN - STT;7.02
15903;GOMET S DORI 30X100GR;TRESMANN - STT;1.95
15903;GOMET S DORI 30X100GR;TRESMANN - SMJ;1.95
15903;GOMET S DORI 30X100GR;TRESMANN - VIX;2.02
15907;GOMET S DORI MINHOCAS 30X100GR;TRESMANN - SMJ;2.02
15907;GOMET S DORI MINHOCAS 30X100GR;TRESMANN - STT;2.02
15917;MARIOLA CAMPISTA 50UNX900GR;TRESMANN - STT;11.98
15917;MARIOLA CAMPISTA 50UNX900GR;TRESMANN - SMJ;11.98
15918;MARIOLA CAMPISTA 12UN 170GR;TRESMANN - SMJ;4.25
15918;MARIOLA CAMPISTA 12UN 170GR;TRESMANN - STT;4.25
15919;MARIOLA CAMPISTA PALITO 50UNX800GR;TRESMANN - STT;11.98
15919;MARIOLA CAMPISTA PALITO 50UNX800GR;TRESMANN - SMJ;11.98
15927;PACOCA MORENINHA DO RIO QUADRADA EMBALADA 6X1KG;TRESMANN - SMJ;13.85
15927;PACOCA MORENINHA DO RIO QUADRADA EMBALADA 6X1KG;TRESMANN - VIX;13.8508
15927;PACOCA MORENINHA DO RIO QUADRADA EMBALADA 6X1KG;TRESMANN - STT;13.85
15941;CREME SEDA PENTEAR LISO PERFEITO 12X300ML;TRESMANN - SMJ;5.81
15941;CREME SEDA PENTEAR LISO PERFEITO 12X300ML;TRESMANN - STT;5.81
15941;CREME SEDA PENTEAR LISO PERFEITO 12X300ML;TRESMANN - VIX;5.81
15946;CREME SEDA PENTEAR PRETOS LUM 12X300ML;TRESMANN - VIX;5.81
15946;CREME SEDA PENTEAR PRETOS LUM 12X300ML;TRESMANN - STT;5.61
15946;CREME SEDA PENTEAR PRETOS LUM 12X300ML;TRESMANN - SMJ;5.81
15951;PROTETOR SUNDOWN 30 120ML;TRESMANN - SMJ;31.21
15951;PROTETOR SUNDOWN 30 120ML;TRESMANN - STT;32.05
15954;PROTETOR SUNDOWN 50 12X120ML;TRESMANN - SMJ;36.92
15954;PROTETOR SUNDOWN 50 12X120ML;TRESMANN - STT;37.2433
15959;CREME SKALA LAMA NEGRA 6X1KG;TRESMANN - SMJ;6.67
15959;CREME SKALA LAMA NEGRA 6X1KG;TRESMANN - STT;6.01
15961;TALCO ALMA DE FLORES 12X100G;TRESMANN - STT;8.0908
15961;TALCO ALMA DE FLORES 12X100G;TRESMANN - SMJ;7.6167
15965;KIT SABONETE INTIMO CIA NATUREZA LV2 PG1;TRESMANN - SMJ;10.89
15965;KIT SABONETE INTIMO CIA NATUREZA LV2 PG1;TRESMANN - STT;10.89
15974;GARRAFA ALADDIN CONTIN 3536 4X500ML;TRESMANN - SMJ;24.9433
15974;GARRAFA ALADDIN CONTIN 3536 4X500ML;TRESMANN - STT;23.69
15977;TALCO J  BABY 24X200G;TRESMANN - STT;18.88
15977;TALCO J  BABY 24X200G;TRESMANN - SMJ;18.8821
15979;GARRAFA ALADDIN CONTINENTAL 3532 4X1LT;TRESMANN - STT;28.22
15979;GARRAFA ALADDIN CONTINENTAL 3532 4X1LT;TRESMANN - SMJ;28.2212
15980;TALCO TABU PERFUMADO 12X100G;TRESMANN - SMJ;5.8567
15980;TALCO TABU PERFUMADO 12X100G;TRESMANN - STT;5.58
16009;CREME TRIM PARA CABELO 12X65GR;TRESMANN - STT;12.58
16009;CREME TRIM PARA CABELO 12X65GR;TRESMANN - SMJ;12.58
16030;JOGO COLHER TRAMONTINA MESA INOX 12X3UN;TRESMANN - SMJ;15.2075
16030;JOGO COLHER TRAMONTINA MESA INOX 12X3UN;TRESMANN - STT;16.0325
16088;PANELA PRESSAO PANELUX 4,5LT UN;TRESMANN - SMJ;40.0517
16088;PANELA PRESSAO PANELUX 4,5LT UN;TRESMANN - STT;40.05
16123;DESODORANTE ALMA DE FLORES SPRAY 12X90ML;TRESMANN - STT;3.97
16123;DESODORANTE ALMA DE FLORES SPRAY 12X90ML;TRESMANN - SMJ;3.97
16126;DESODORANTE AVANCO SPRAY ORIGINAL 12X85ML;TRESMANN - STT;5.6
16126;DESODORANTE AVANCO SPRAY ORIGINAL 12X85ML;TRESMANN - SMJ;5.6
16130;TINTURA COR&TON 2.0 PRETO 125GR;TRESMANN - SMJ;8.57
16130;TINTURA COR&TON 2.0 PRETO 125GR;TRESMANN - STT;8.57
16135;TINTURA COR&TON 4.0 CAST MEDIO 125GR;TRESMANN - STT;8.57
