CODIGO;NOME;LOJA;NOME_FANTASIA;ESTOQUE ATUAL;VCTO_MEDIO;VENDA MEDIA
83221;VINHO CHILANO MOSCATO BCO 12X750ML;TRESMANN - STT;NEWRED;3.0;966.6;0.375
83222;VINHO CHILANO PINK MOSCATO ROSE 12X750ML;TRESMANN - VIX;NEWRED;5.0;872.25;0.7916666666666667
83222;VINHO CHILANO PINK MOSCATO ROSE 12X750ML;TRESMANN - STT;NEWRED;3.0;853.67;0.125
83222;VINHO CHILANO PINK MOSCATO ROSE 12X750ML;TRESMANN - SMJ;NEWRED;1.0;1498.5;0.08333333333333333
83223;VINHO CHILANO RED BLEND TTO 12X750ML;TRESMANN - VIX;NEWRED;4.0;805.6;1.5833333333333335
83223;VINHO CHILANO RED BLEND TTO 12X750ML;TRESMANN - STT;NEWRED;3.0;1108.25;0.375
83223;VINHO CHILANO RED BLEND TTO 12X750ML;TRESMANN - SMJ;NEWRED;3.0;2268.0;0.125
83224;VINHO CHILANO SAUVIGNON BLANC BRANCO 12X750ML;TRESMANN - STT;NEWRED;3.0;948.75;1.75
83224;VINHO CHILANO SAUVIGNON BLANC BRANCO 12X750ML;TRESMANN - VIX;NEWRED;1.0;845.6;3.083333333333333
83224;VINHO CHILANO SAUVIGNON BLANC BRANCO 12X750ML;TRESMANN - SMJ;NEWRED;1.0;1871.25;1.3333333333333333
83225;VINHO CHILANO SUNSET BCO 12X750ML;TRESMANN - STT;NEWRED;0.0;740.5;0.0
83225;VINHO CHILANO SUNSET BCO 12X750ML;TRESMANN - VIX;NEWRED;0.0;570.0;0.0
83225;VINHO CHILANO SUNSET BCO 12X750ML;TRESMANN - SMJ;NEWRED;0.0;1480.5;0.0
83226;VINHO EA ROSE 6X750ML;TRESMANN - VIX;NEWRED;0.0;1647.25;0.16666666666666666
83226;VINHO EA ROSE 6X750ML;TRESMANN - STT;NEWRED;1.0;514.5;0.041666666666666664
83226;VINHO EA ROSE 6X750ML;TRESMANN - SMJ;NEWRED;0.0;2185.33;0.125
83227;VINHO GATO NEGRO MALBEC 12X750ML;TRESMANN - STT;NEWRED;3.0;1055.2;0.625
83227;VINHO GATO NEGRO MALBEC 12X750ML;TRESMANN - VIX;NEWRED;4.0;1153.0;0.4166666666666667
83227;VINHO GATO NEGRO MALBEC 12X750ML;TRESMANN - SMJ;NEWRED;2.0;1629.6;0.25
83228;VINHO MARQUES CASA CONCHA CAB SAUV 6X750ML;TRESMANN - STT;NEWRED;3.0;760.0;0.0
83228;VINHO MARQUES CASA CONCHA CAB SAUV 6X750ML;TRESMANN - SMJ;NEWRED;6.0;1757.0;0.0
83228;VINHO MARQUES CASA CONCHA CAB SAUV 6X750ML;TRESMANN - VIX;NEWRED;4.0;626.0;0.041666666666666664
83229;VINHO MARQUES CASA CONCHA CHARDONNAY 6X750ML;TRESMANN - STT;NEWRED;0.0;0.0;0.0
83229;VINHO MARQUES CASA CONCHA CHARDONNAY 6X750ML;TRESMANN - VIX;NEWRED;0.0;903.0;0.125
83229;VINHO MARQUES CASA CONCHA CHARDONNAY 6X750ML;TRESMANN - SMJ;NEWRED;2.0;364.0;0.5416666666666666
83230;VINHO MARQUES CASA CONCHA ET NEGRA 6X750ML;TRESMANN - STT;NEWRED;0.0;0.0;0.0
83230;VINHO MARQUES CASA CONCHA ET NEGRA 6X750ML;TRESMANN - SMJ;NEWRED;2.0;364.0;0.041666666666666664
83230;VINHO MARQUES CASA CONCHA ET NEGRA 6X750ML;TRESMANN - VIX;NEWRED;0.0;935.0;0.0
83231;VINHO MEMORIAS 6X750ML;TRESMANN - SMJ;NEWRED;1.0;2597.0;0.041666666666666664
83231;VINHO MEMORIAS 6X750ML;TRESMANN - STT;NEWRED;3.0;585.0;0.0
83231;VINHO MEMORIAS 6X750ML;TRESMANN - VIX;NEWRED;2.0;1085.0;0.125
83232;VINHO STA HELENA RESERVADO RED BLEND 12X750ML;TRESMANN - SMJ;NEWRED;12.0;1982.4;0.375
83232;VINHO STA HELENA RESERVADO RED BLEND 12X750ML;TRESMANN - STT;NEWRED;0.0;880.25;0.25
83232;VINHO STA HELENA RESERVADO RED BLEND 12X750ML;TRESMANN - VIX;NEWRED;4.0;2941.5;0.16666666666666666
83233;VINHO TARAPACA GRAN RESERV ET NEGRA CARM TTO 6X750;TRESMANN - STT;NEWRED;0.0;0.0;0.0
83233;VINHO TARAPACA GRAN RESERV ET NEGRA CARM TTO 6X750;TRESMANN - SMJ;NEWRED;0.0;364.0;0.125
83233;VINHO TARAPACA GRAN RESERV ET NEGRA CARM TTO 6X750;TRESMANN - VIX;NEWRED;0.0;599.0;0.041666666666666664
83234;VINHO TARAPACA GRAN RESERV ET AZUL RED BLEND 6X750;TRESMANN - STT;NEWRED;0.0;0.0;0.0
83234;VINHO TARAPACA GRAN RESERV ET AZUL RED BLEND 6X750;TRESMANN - SMJ;NEWRED;2.0;364.0;0.0
83234;VINHO TARAPACA GRAN RESERV ET AZUL RED BLEND 6X750;TRESMANN - VIX;NEWRED;0.0;964.0;0.125
83235;VINHO TERRAZAS ALTOS DEL PLATA CAB SAUV TTO 6X750M;TRESMANN - VIX;NEWRED;0.0;1574.2;0.875
83235;VINHO TERRAZAS ALTOS DEL PLATA CAB SAUV TTO 6X750M;TRESMANN - STT;NEWRED;5.0;658.33;0.041666666666666664
83235;VINHO TERRAZAS ALTOS DEL PLATA CAB SAUV TTO 6X750M;TRESMANN - SMJ;NEWRED;1.0;1231.6;0.3333333333333333
83236;VINHO TERRAZAS ALTOS DEL PLATA MALBEC TTO 6X750ML;TRESMANN - SMJ;NEWRED;0.0;2277.4;0.25
83236;VINHO TERRAZAS ALTOS DEL PLATA MALBEC TTO 6X750ML;TRESMANN - STT;NEWRED;3.0;1058.67;0.125
83236;VINHO TERRAZAS ALTOS DEL PLATA MALBEC TTO 6X750ML;TRESMANN - VIX;NEWRED;0.0;1067.75;0.5
83237;CHOCOLATE NESTLE CRUNCH 22X22,5G;TRESMANN - VIX;NESTLE BRASIL LTDA.;15.0;201.6;5.958333333333334
83237;CHOCOLATE NESTLE CRUNCH 22X22,5G;TRESMANN - SMJ;NESTLE BRASIL LTDA.;36.0;202.4;14.833333333333334
83237;CHOCOLATE NESTLE CRUNCH 22X22,5G;TRESMANN - STT;NESTLE BRASIL LTDA.;8.0;235.5;2.166666666666667
83247;CHIPS ELMA CHEETOS ONDA REQUEIJAO 10X122GR;TRESMANN - SMJ;PEPSICO;23.0;83.0;32.25
83247;CHIPS ELMA CHEETOS ONDA REQUEIJAO 10X122GR;TRESMANN - STT;PEPSICO;15.0;82.2;26.875
83248;VINHO CASA PERINI MERLOT TTO SECO 6X750ML;TRESMANN - STT;NEWRED;2.0;1085.33;0.6666666666666666
83248;VINHO CASA PERINI MERLOT TTO SECO 6X750ML;TRESMANN - VIX;NEWRED;5.0;531.0;0.16666666666666666
83248;VINHO CASA PERINI MERLOT TTO SECO 6X750ML;TRESMANN - SMJ;NEWRED;3.0;2247.25;0.125
83249;VINHO TRIVENTO RESERVE MALBEC BRANCO 12X750ML;TRESMANN - STT;NEWRED;3.0;684.0;0.08333333333333333
83249;VINHO TRIVENTO RESERVE MALBEC BRANCO 12X750ML;TRESMANN - VIX;NEWRED;0.0;1843.0;0.375
83249;VINHO TRIVENTO RESERVE MALBEC BRANCO 12X750ML;TRESMANN - SMJ;NEWRED;3.0;2536.0;0.0
83250;VINHO TRIVENTO RESERVE MALBEC ROSE 12X750ML;TRESMANN - STT;NEWRED;0.0;585.0;0.125
83250;VINHO TRIVENTO RESERVE MALBEC ROSE 12X750ML;TRESMANN - SMJ;NEWRED;0.0;1419.5;0.041666666666666664
83250;VINHO TRIVENTO RESERVE MALBEC ROSE 12X750ML;TRESMANN - VIX;NEWRED;0.0;1723.5;0.125
83253;CHIPS ELMA FANDANGOS QUEIJO 10X115G;TRESMANN - STT;PEPSICO;25.0;71.0;16.041666666666668
83253;CHIPS ELMA FANDANGOS QUEIJO 10X115G;TRESMANN - VIX;PEPSICO;17.0;78.8;11.208333333333332
83253;CHIPS ELMA FANDANGOS QUEIJO 10X115G;TRESMANN - SMJ;PEPSICO;14.0;67.8;9.541666666666668
83296;IOGURTE YOPRO ZERO LACT 15G MORANGO 5X160GR;TRESMANN - SMJ;DANONE;0.0;36.2;4.458333333333333
83296;IOGURTE YOPRO ZERO LACT 15G MORANGO 5X160GR;TRESMANN - STT;DANONE;18.0;37.8;13.25
83297;LOMBO SUINO SADIA TEMP CONG KG;TRESMANN - VIX;BRF;-0.056;96.0;0.17783333333333332
83297;LOMBO SUINO SADIA TEMP CONG KG;TRESMANN - STT;BRF;0.247;112.0;0.5157083333333333
83297;LOMBO SUINO SADIA TEMP CONG KG;TRESMANN - SMJ;BRF;0.0;103.0;0.4859583333333333
83298;CREME DENTAL ORAL B EXTRA BRANCO 12X70GR;TRESMANN - STT;COTACAO - HIGIENE;0.0;647.4;8.5
83298;CREME DENTAL ORAL B EXTRA BRANCO 12X70GR;TRESMANN - SMJ;COTACAO - HIGIENE;27.0;605.0;8.375
83300;TENDER SADIA SUINO DESSOSADO KG;TRESMANN - SMJ;BRF;1.836;137.5;0.23975
83300;TENDER SADIA SUINO DESSOSADO KG;TRESMANN - STT;BRF;0.81;135.5;0.285
83300;TENDER SADIA SUINO DESSOSADO KG;TRESMANN - VIX;BRF;0.082;130.5;0.32575
83309;SORVETE OREO 12X1LT;TRESMANN - VIX;NESTLE - SORVETES;13.0;449.6;4.041666666666666
83313;FEIJAO NICO PRETO TP2 30X1KG;TRESMANN - SMJ;CEREAIS DO NICO LTDA;-1.0;196.2;72.58333333333334
83313;FEIJAO NICO PRETO TP2 30X1KG;TRESMANN - VIX;CEREAIS DO NICO LTDA;50.0;120.0;7.583333333333333
83313;FEIJAO NICO PRETO TP2 30X1KG;TRESMANN - STT;CEREAIS DO NICO LTDA;-3.0;159.0;111.0
83317;PRESUNTO SADIA TENRO DEF S/DES KG;TRESMANN - STT;BRF;0.0;105.0;0.0
83317;PRESUNTO SADIA TENRO DEF S/DES KG;TRESMANN - SMJ;BRF;0.0;86.0;0.0
83324;MEIO PEITO PERU SADIA TEMP S/OSSO KG;TRESMANN - VIX;BRF;1.822;214.0;0.17408333333333334
83324;MEIO PEITO PERU SADIA TEMP S/OSSO KG;TRESMANN - SMJ;BRF;0.0;230.0;0.2658333333333333
83324;MEIO PEITO PERU SADIA TEMP S/OSSO KG;TRESMANN - STT;BRF;9.732;229.0;0.4676666666666667
83330;COQUETEL OUSADIA MORANGO 12X350ML;TRESMANN - STT;COTACAO - DESTILADOS;0.0;283.5;0.5833333333333334
83330;COQUETEL OUSADIA MORANGO 12X350ML;TRESMANN - SMJ;COTACAO - DESTILADOS;1.0;232.4;2.0416666666666665
83333;SABAO BARRA UFE COCO LV4 PG5 10X900GR;TRESMANN - SMJ;COTACAO - LIMPEZA;50.0;603.4;8.0
83333;SABAO BARRA UFE COCO LV4 PG5 10X900GR;TRESMANN - STT;COTACAO - LIMPEZA;1.0;611.4;9.333333333333334
83334;MINGAU MUCILON NESTLE ARROZ SACHET 12X180GR;TRESMANN - STT;COTACAO - MINGAU;2.0;266.33;2.375
83334;MINGAU MUCILON NESTLE ARROZ SACHET 12X180GR;TRESMANN - SMJ;COTACAO - MINGAU;-1.0;290.0;0.75
83348;AVE CHESTER PERDIGAO DESSOSADO CONG KG;TRESMANN - SMJ;BRF;1.673;383.0;0.5552916666666666
83348;AVE CHESTER PERDIGAO DESSOSADO CONG KG;TRESMANN - STT;BRF;0.032;272.5;0.6236666666666667
83355;PERU PERDIGAO INT TEMP CONG KG;TRESMANN - STT;BRF;0.0;308.5;0.6891250000000001
83355;PERU PERDIGAO INT TEMP CONG KG;TRESMANN - SMJ;BRF;0.566;232.5;0.6480833333333333
83362;AVE FIESTA SEARA MEDITER KG;TRESMANN - SMJ;SEARA;0.0;479.5;0.9249999999999999
83362;AVE FIESTA SEARA MEDITER KG;TRESMANN - STT;SEARA;17.1;299.5;0.0
83364;F.LIDER MINI BRINQ DENTADURA UN;TRESMANN - SMJ;LIDER FESTAS;7.0;62.0;0.16666666666666666
83364;F.LIDER MINI BRINQ DENTADURA UN;TRESMANN - STT;LIDER FESTAS;9.0;762.67;1.5833333333333333
83365;VINHO PUNTO MAXIMO GRAN RESERVA SYRAH 12X750ML;TRESMANN - VIX;OBRA PRIMA - VINHOS;1.0;2195.75;1.0833333333333333
83365;VINHO PUNTO MAXIMO GRAN RESERVA SYRAH 12X750ML;TRESMANN - STT;OBRA PRIMA - VINHOS;3.0;1271.5;0.2916666666666667
83365;VINHO PUNTO MAXIMO GRAN RESERVA SYRAH 12X750ML;TRESMANN - SMJ;OBRA PRIMA - VINHOS;3.0;2448.0;0.125
83366;ENERGETICO BALY CITRUS 6X473ML;TRESMANN - SMJ;MANTOVANI - BALY;1.0;303.0;10.25
83366;ENERGETICO BALY CITRUS 6X473ML;TRESMANN - VIX;MANTOVANI - BALY;0.0;300.0;9.25
83366;ENERGETICO BALY CITRUS 6X473ML;TRESMANN - STT;MANTOVANI - BALY;2.0;383.4;22.833333333333336
83367;ENERGETICO BALY CITRUS 6X2L;TRESMANN - SMJ;MANTOVANI - BALY;0.0;155.2;3.0
83367;ENERGETICO BALY CITRUS 6X2L;TRESMANN - STT;MANTOVANI - BALY;0.0;175.2;3.875
83368;ENERGETICO BALY SUMMER LOKO MANGA 6X2L;TRESMANN - SMJ;MANTOVANI - BALY;0.0;61.0;0.0
83368;ENERGETICO BALY SUMMER LOKO MANGA 6X2L;TRESMANN - STT;MANTOVANI - BALY;0.0;0.0;0.0
83369;CEREAL KODILAR BALL DUO 240GR;TRESMANN - VIX;KODILAR;0.0;283.5;1.0833333333333335
83372;PIPOCA MAIS PURA CARAMELO E COCO 100GR;TRESMANN - SMJ;DISTRIMAX;3.0;140.67;3.25
83372;PIPOCA MAIS PURA CARAMELO E COCO 100GR;TRESMANN - VIX;DISTRIMAX;6.0;140.2;10.333333333333332
83372;PIPOCA MAIS PURA CARAMELO E COCO 100GR;TRESMANN - STT;DISTRIMAX;12.0;127.6;0.875
83373;PIPOCA MAIS PURA CACAU ORIGINAL 100GR;TRESMANN - VIX;DISTRIMAX;26.0;154.4;15.375
83373;PIPOCA MAIS PURA CACAU ORIGINAL 100GR;TRESMANN - STT;DISTRIMAX;9.0;152.8;2.8333333333333335
83373;PIPOCA MAIS PURA CACAU ORIGINAL 100GR;TRESMANN - SMJ;DISTRIMAX;9.0;143.4;0.7083333333333334
83374;PIPOCA MAIS PURA CARAMELO E FLOR DE SAL 100GR;TRESMANN - STT;DISTRIMAX;7.0;136.0;7.25
83374;PIPOCA MAIS PURA CARAMELO E FLOR DE SAL 100GR;TRESMANN - SMJ;DISTRIMAX;9.0;148.2;2.916666666666667
83374;PIPOCA MAIS PURA CARAMELO E FLOR DE SAL 100GR;TRESMANN - VIX;DISTRIMAX;114.0;131.8;57.5
83376;BOMBOM BEL SORTIDOS D+ 30X108GR;TRESMANN - VIX;TOP BEL;0.0;233.5;0.9166666666666666
83376;BOMBOM BEL SORTIDOS D+ 30X108GR;TRESMANN - STT;TOP BEL;2.0;289.0;20.208333333333332
83376;BOMBOM BEL SORTIDOS D+ 30X108GR;TRESMANN - SMJ;TOP BEL;25.0;181.5;21.625
83379;PRESUNTO FRISA RET (*) KG;TRESMANN - STT;FRISA;44.371;67.8;130.308875
83379;PRESUNTO FRISA RET (*) KG;TRESMANN - SMJ;FRISA;63.882;65.2;64.04679166666666
83386;PIZZA TRESMANN BROTINHO MISTA UND;TRESMANN - STT;TRESMANN - SMJ;-14.0;0.0;24.041666666666668
83386;PIZZA TRESMANN BROTINHO MISTA UND;TRESMANN - SMJ;TRESMANN - SMJ;-251.0;0.0;41.875
83389;SABAO EM PO TIXAN YPE MACIEZ 10X1,6KG;TRESMANN - SMJ;COTACAO - LIMPEZA;26.0;650.4;12.291666666666668
83389;SABAO EM PO TIXAN YPE MACIEZ 10X1,6KG;TRESMANN - STT;COTACAO - LIMPEZA;1.0;707.4;18.291666666666664
83390;SABAO EM PO TIXAN YPE PRIMAVERA 10X1,6KG;TRESMANN - STT;COTACAO - LIMPEZA;0.0;851.8;14.166666666666666
83390;SABAO EM PO TIXAN YPE PRIMAVERA 10X1,6KG;TRESMANN - SMJ;COTACAO - LIMPEZA;5.0;645.0;2.7916666666666665
83392;COQUINHO TIA SONIA CROCANTE POTE 120GR;TRESMANN - VIX;TIA SONIA;10.0;171.0;0.9166666666666666
83394;CHOCOLATE LACTA TABLETE DIAM.NEGRO 80G;TRESMANN - VIX;COTACAO - CAIXAS E UNITARIOS;12.0;141.6;11.833333333333332
83394;CHOCOLATE LACTA TABLETE DIAM.NEGRO 80G;TRESMANN - SMJ;COTACAO - CAIXAS E UNITARIOS;12.0;213.0;2.291666666666667
83394;CHOCOLATE LACTA TABLETE DIAM.NEGRO 80G;TRESMANN - STT;COTACAO - CAIXAS E UNITARIOS;6.0;185.6;2.9583333333333335
83395;CHOCOLATE LACTA TABLETE LAKA OREO 17X80G;TRESMANN - VIX;COTACAO - CAIXAS E UNITARIOS;11.0;149.0;19.208333333333332
83395;CHOCOLATE LACTA TABLETE LAKA OREO 17X80G;TRESMANN - SMJ;COTACAO - CAIXAS E UNITARIOS;33.0;197.4;7.125
83395;CHOCOLATE LACTA TABLETE LAKA OREO 17X80G;TRESMANN - STT;COTACAO - CAIXAS E UNITARIOS;0.0;181.6;3.6666666666666665
83396;CHOCOLATE LACTA TABLETE LAKA BRC 17X80G;TRESMANN - VIX;COTACAO - CAIXAS E UNITARIOS;18.0;144.2;11.625
83396;CHOCOLATE LACTA TABLETE LAKA BRC 17X80G;TRESMANN - SMJ;COTACAO - CAIXAS E UNITARIOS;34.0;222.6;3.25
83396;CHOCOLATE LACTA TABLETE LAKA BRC 17X80G;TRESMANN - STT;COTACAO - CAIXAS E UNITARIOS;4.0;199.2;3.7083333333333335
83397;CHIPS ELMA RUFFLES CHURRASCO 10X76GR;TRESMANN - STT;PEPSICO;21.0;98.8;12.583333333333332
83397;CHIPS ELMA RUFFLES CHURRASCO 10X76GR;TRESMANN - VIX;PEPSICO;15.0;110.8;9.833333333333332
83397;CHIPS ELMA RUFFLES CHURRASCO 10X76GR;TRESMANN - SMJ;PEPSICO;5.0;79.6;1.2083333333333333
83398;CHIPS ELMA RUFFLES CEBOLA E SALSA 10X76GR;TRESMANN - VIX;PEPSICO;17.0;115.6;12.875
83398;CHIPS ELMA RUFFLES CEBOLA E SALSA 10X76GR;TRESMANN - STT;PEPSICO;16.0;110.4;12.291666666666668
83398;CHIPS ELMA RUFFLES CEBOLA E SALSA 10X76GR;TRESMANN - SMJ;PEPSICO;2.0;85.2;1.5833333333333333
83399;CHOCOLATE NESTLE TABLETE CLASSIC M.AMARGO 16X80GR;TRESMANN - SMJ;NESTLE BRASIL LTDA.;26.0;313.4;3.0
83399;CHOCOLATE NESTLE TABLETE CLASSIC M.AMARGO 16X80GR;TRESMANN - STT;NESTLE BRASIL LTDA.;31.0;290.0;8.75
83399;CHOCOLATE NESTLE TABLETE CLASSIC M.AMARGO 16X80GR;TRESMANN - VIX;NESTLE BRASIL LTDA.;8.0;294.6;9.541666666666668
83405;SABONETE FRANCIS SUAVE GARDENIA AZUL 12X85GR;TRESMANN - VIX;COTACAO - HIGIENE;9.0;605.6;9.5
83405;SABONETE FRANCIS SUAVE GARDENIA AZUL 12X85GR;TRESMANN - SMJ;COTACAO - HIGIENE;72.0;602.2;15.958333333333332
83405;SABONETE FRANCIS SUAVE GARDENIA AZUL 12X85GR;TRESMANN - STT;COTACAO - HIGIENE;3.0;817.8;32.79166666666667
83406;SABONETE LIQ ISABABY BU AZUL 200ML;TRESMANN - STT;COTACAO - HIGIENE;3.0;936.5;1.5
83406;SABONETE LIQ ISABABY BU AZUL 200ML;TRESMANN - SMJ;COTACAO - HIGIENE;15.0;754.0;0.7083333333333334
83406;SABONETE LIQ ISABABY BU AZUL 200ML;TRESMANN - VIX;COTACAO - HIGIENE;4.0;992.0;0.8333333333333333
83407;CERVEJA STELLA ARTOIS BELGIUM 12X473ML;TRESMANN - STT;AMBEV;99.0;207.4;77.91666666666667
83407;CERVEJA STELLA ARTOIS BELGIUM 12X473ML;TRESMANN - VIX;AMBEV;59.0;206.2;88.16666666666666
83407;CERVEJA STELLA ARTOIS BELGIUM 12X473ML;TRESMANN - SMJ;AMBEV;78.0;215.0;7.958333333333333
83408;ESPUMANTE CHANDON DEMI-SECO C/03 CART 6X750ML;TRESMANN - SMJ;NEWRED;0.0;0.0;0.0
83408;ESPUMANTE CHANDON DEMI-SECO C/03 CART 6X750ML;TRESMANN - VIX;NEWRED;0.0;0.0;0.0
83408;ESPUMANTE CHANDON DEMI-SECO C/03 CART 6X750ML;TRESMANN - STT;NEWRED;0.0;0.0;0.0
83409;PIZZA TRESMANN G UND;TRESMANN - SMJ;TRESMANN - SMJ;0.0;0.0;0.0
83409;PIZZA TRESMANN G UND;TRESMANN - STT;TRESMANN - SMJ;0.0;0.0;0.0
83410;ESPUMANTE VIRTUS BRUT MONTE PASCHOAL 6X750ML;TRESMANN - VIX;NEWRED;0.0;969.0;0.0
83410;ESPUMANTE VIRTUS BRUT MONTE PASCHOAL 6X750ML;TRESMANN - SMJ;NEWRED;0.0;382.0;0.08333333333333333
83410;ESPUMANTE VIRTUS BRUT MONTE PASCHOAL 6X750ML;TRESMANN - STT;NEWRED;0.0;922.0;0.0
83411;ESPUMANTE VIRTUS DEMI-SEC MONTE PASCHOAL 6X750ML;TRESMANN - VIX;NEWRED;0.0;573.0;0.041666666666666664
83411;ESPUMANTE VIRTUS DEMI-SEC MONTE PASCHOAL 6X750ML;TRESMANN - STT;NEWRED;0.0;878.5;0.25
83411;ESPUMANTE VIRTUS DEMI-SEC MONTE PASCHOAL 6X750ML;TRESMANN - SMJ;NEWRED;0.0;382.0;0.08333333333333333
83412;ESPUMANTE VIRTUS MOSCATO DOCE MONTE PASCHOL 6X750M;TRESMANN - STT;NEWRED;0.0;847.0;0.3333333333333333
83412;ESPUMANTE VIRTUS MOSCATO DOCE MONTE PASCHOL 6X750M;TRESMANN - VIX;NEWRED;0.0;148.0;0.08333333333333333
83412;ESPUMANTE VIRTUS MOSCATO DOCE MONTE PASCHOL 6X750M;TRESMANN - SMJ;NEWRED;0.0;1101.67;0.2916666666666667
83413;ESPUMANTE VIRTUS ROSE BRUT MONTE PASCHOAL 6X750ML;TRESMANN - VIX;NEWRED;0.0;0.0;0.0
83413;ESPUMANTE VIRTUS ROSE BRUT MONTE PASCHOAL 6X750ML;TRESMANN - SMJ;NEWRED;0.0;0.0;0.0
83413;ESPUMANTE VIRTUS ROSE BRUT MONTE PASCHOAL 6X750ML;TRESMANN - STT;NEWRED;0.0;0.0;0.0
83415;BARRA SUPINO ORIGINAL BANANA C/CHOC BCO 16X24GR;TRESMANN - VIX;COTACAO - CAIXAS E UNITARIOS;0.0;148.5;2.6666666666666665
83415;BARRA SUPINO ORIGINAL BANANA C/CHOC BCO 16X24GR;TRESMANN - SMJ;COTACAO - CAIXAS E UNITARIOS;0.0;141.0;2.1666666666666665
83415;BARRA SUPINO ORIGINAL BANANA C/CHOC BCO 16X24GR;TRESMANN - STT;COTACAO - CAIXAS E UNITARIOS;1.0;138.0;1.2916666666666667
83416;COXA S/COXA FRG KIFRANGO P.DORSAL C/SAMBIQUIRA KG;TRESMANN - STT;PROTEINORTE ALIMENTOS;21.489;363.0;8.496
83416;COXA S/COXA FRG KIFRANGO P.DORSAL C/SAMBIQUIRA KG;TRESMANN - SMJ;PROTEINORTE ALIMENTOS;2.548;372.8;10.364916666666668
83417;BARRA SUPINO ORIGINAL BANANA C/CHOC16X24GR;TRESMANN - STT;COTACAO - CAIXAS E UNITARIOS;0.0;159.0;1.375
83417;BARRA SUPINO ORIGINAL BANANA C/CHOC16X24GR;TRESMANN - VIX;COTACAO - CAIXAS E UNITARIOS;0.0;151.0;2.2083333333333335
83417;BARRA SUPINO ORIGINAL BANANA C/CHOC16X24GR;TRESMANN - SMJ;COTACAO - CAIXAS E UNITARIOS;0.0;143.5;1.5833333333333333
83419;CHOC LINDT CREATION CREME BRULEE 14X150GR;TRESMANN - VIX;ELOFARMA DISTRIBUIDORA;7.0;187.6;3.75
83421;CHOC LINDT NOCCIOLATTE LEITE C/AVELA 18X35GR;TRESMANN - VIX;ELOFARMA DISTRIBUIDORA;13.0;192.4;6.75
83422;WAFER TRENTO BITES AVELAS 20X120GR;TRESMANN - SMJ;PECCIN;1.0;298.5;2.4583333333333335
83422;WAFER TRENTO BITES AVELAS 20X120GR;TRESMANN - STT;PECCIN;0.0;317.5;0.8333333333333334
83422;WAFER TRENTO BITES AVELAS 20X120GR;TRESMANN - VIX;PECCIN;0.0;330.5;0.8333333333333334
83431;AMACIANTE MON BIJOU REG+PERFUME 6X1,7L;TRESMANN - SMJ;COTACAO - LIMPEZA;26.0;922.0;5.166666666666666
83431;AMACIANTE MON BIJOU REG+PERFUME 6X1,7L;TRESMANN - STT;COTACAO - LIMPEZA;1.0;593.2;5.416666666666667
83432;AMACIANTE MON BIJOU REG 3EM 1 6X1,7L;TRESMANN - STT;COTACAO - LIMPEZA;0.0;789.4;7.083333333333334
83432;AMACIANTE MON BIJOU REG 3EM 1 6X1,7L;TRESMANN - SMJ;COTACAO - LIMPEZA;21.0;848.0;0.625
83433;AMACIANTE MON BIJOU REG+CUIDADO 6X1,7L;TRESMANN - SMJ;COTACAO - LIMPEZA;18.0;910.8;1.4583333333333335
83433;AMACIANTE MON BIJOU REG+CUIDADO 6X1,7L;TRESMANN - STT;COTACAO - LIMPEZA;0.0;711.2;1.9583333333333333
83434;AMACIANTE MON BIJOU REG+MACIEZ 6X1,7L;TRESMANN - SMJ;COTACAO - LIMPEZA;12.0;936.2;2.25
83434;AMACIANTE MON BIJOU REG+MACIEZ 6X1,7L;TRESMANN - STT;COTACAO - LIMPEZA;0.0;717.0;1.7083333333333333
83435;AMACIANTE MON BIJOU REG+PROTECAO 6X1,7L;TRESMANN - STT;COTACAO - LIMPEZA;1.0;654.4;6.291666666666666
83435;AMACIANTE MON BIJOU REG+PROTECAO 6X1,7L;TRESMANN - SMJ;COTACAO - LIMPEZA;4.0;886.2;2.916666666666667
83436;AMACIANTE MON BIJOU REG+PERFUME 4X5L;TRESMANN - SMJ;COTACAO - LIMPEZA;16.0;1060.5;2.083333333333333
83436;AMACIANTE MON BIJOU REG+PERFUME 4X5L;TRESMANN - STT;COTACAO - LIMPEZA;0.0;674.67;0.6666666666666666
83437;AMACIANTE MON BIJOU REG+PROTECAO 4X5L;TRESMANN - STT;COTACAO - LIMPEZA;0.0;813.8;1.7916666666666667
83437;AMACIANTE MON BIJOU REG+PROTECAO 4X5L;TRESMANN - SMJ;COTACAO - LIMPEZA;11.0;1015.4;0.875
83438;AMACIANTE MON BIJOU REG NENEM ALG 12X1L;TRESMANN - SMJ;COTACAO - LIMPEZA;6.0;1037.0;1.25
83438;AMACIANTE MON BIJOU REG NENEM ALG 12X1L;TRESMANN - STT;COTACAO - LIMPEZA;1.0;641.67;4.416666666666667
83439;AMACIANTE MON BIJOU REG+FRESCOR 6X1,7L;TRESMANN - STT;COTACAO - LIMPEZA;17.0;585.2;7.291666666666666
83439;AMACIANTE MON BIJOU REG+FRESCOR 6X1,7L;TRESMANN - SMJ;COTACAO - LIMPEZA;6.0;799.6;1.125
83440;AMACIANTE MON BIJOU REG NENEM AZUL 12X1L;TRESMANN - STT;COTACAO - LIMPEZA;25.0;322.0;3.0
83440;AMACIANTE MON BIJOU REG NENEM AZUL 12X1L;TRESMANN - SMJ;COTACAO - LIMPEZA;0.0;847.0;0.4583333333333333
