CODIGO;NOME;LOJA;ESTOQUE ATUAL;VCTO_MEDIO;VENDA MEDIA
79830;CHOCOLATE KI-KAKAU MOEDAS SABOR CHOC 65G;TRESMANN - STT;0.0;318.6;4.375
79830;CHOCOLATE KI-KAKAU MOEDAS SABOR CHOC 65G;TRESMANN - SMJ;0.0;372.4;4.291666666666667
79832;PAO NUTRELLA CASTANHA DO PARA 350GR;TRESMANN - STT;0.0;21.4;1.875
79832;PAO NUTRELLA CASTANHA DO PARA 350GR;TRESMANN - VIX;3.0;26.6;6.5
79832;PAO NUTRELLA CASTANHA DO PARA 350GR;TRESMANN - SMJ;0.0;21.8;0.0
79834;ESPONJA SCOTCH BRITE ESFERAS 1UND 10X1UND;TRESMANN - SMJ;30.0;1150.4;1.2083333333333335
79834;ESPONJA SCOTCH BRITE ESFERAS 1UND 10X1UND;TRESMANN - STT;0.0;842.0;1.1666666666666667
79835;VINHO PERGOLA BRANCO SUAVE 12X1LT;TRESMANN - STT;16.0;840.8;0.875
79835;VINHO PERGOLA BRANCO SUAVE 12X1LT;TRESMANN - SMJ;8.0;391.8;0.4583333333333333
79836;VINHO PERGOLA BRANCO SECO 12X1LT;TRESMANN - SMJ;13.0;1240.6;1.0
79836;VINHO PERGOLA BRANCO SECO 12X1LT;TRESMANN - STT;14.0;895.6;6.25
79837;VINHO PERGOLA BRANCO SUAVE 12X750ML;TRESMANN - STT;16.0;1000.4;3.125
79837;VINHO PERGOLA BRANCO SUAVE 12X750ML;TRESMANN - SMJ;6.0;1329.0;0.9166666666666667
79838;VINHO PERGOLA BRANCO SECO 12X750ML;TRESMANN - SMJ;8.0;1425.5;1.2083333333333333
79838;VINHO PERGOLA BRANCO SECO 12X750ML;TRESMANN - STT;11.0;713.4;2.25
79840;VINHO PERGOLA TINTO SECO 12X1LT;TRESMANN - STT;5.0;664.0;3.375
79840;VINHO PERGOLA TINTO SECO 12X1LT;TRESMANN - SMJ;9.0;1615.2;2.1666666666666665
79841;OLEO DE UMECTACAO GRIFFUS AMO CACHOS RICINO 100ML;TRESMANN - STT;4.0;928.0;0.125
79841;OLEO DE UMECTACAO GRIFFUS AMO CACHOS RICINO 100ML;TRESMANN - SMJ;7.0;1008.6;0.25
79844;GIN TONICA SCHWEPPES 6X310ML;TRESMANN - SMJ;11.0;-8916.6;1.4583333333333333
79844;GIN TONICA SCHWEPPES 6X310ML;TRESMANN - STT;13.0;185.6;9.0
79845;SPRITZ SCHWEPPES 6X310ML;TRESMANN - STT;0.0;76.4;0.5833333333333334
79845;SPRITZ SCHWEPPES 6X310ML;TRESMANN - SMJ;6.0;180.4;0.875
79846;SOBREMESA DOCUCAR CAFE POTE;TRESMANN - SMJ;0.0;0.0;0.0
79850;VODKA SCHWEPPES CITRUS LT 6X310ML;TRESMANN - SMJ;13.0;231.0;1.625
79850;VODKA SCHWEPPES CITRUS LT 6X310ML;TRESMANN - STT;0.0;188.4;2.75
79852;WAFER FAZENDINHA CHOC/MOR 95G;TRESMANN - STT;48.0;132.0;14.375
79852;WAFER FAZENDINHA CHOC/MOR 95G;TRESMANN - SMJ;80.0;128.4;18.541666666666664
79860;SOBREMESA DOCUCAR MORANGO PAIXAO POTE GRANDE;TRESMANN - SMJ;0.0;0.0;0.0
79860;SOBREMESA DOCUCAR MORANGO PAIXAO POTE GRANDE;TRESMANN - STT;0.0;0.0;0.0
79862;TEQUILA GOLDPAR 1000ML;TRESMANN - STT;6.0;606.67;1.4583333333333333
79862;TEQUILA GOLDPAR 1000ML;TRESMANN - SMJ;3.0;901.0;0.25
79863;INSETICIDA SBP AERO MULTI INSET.REFIL 250ML 20%DES;TRESMANN - STT;10.0;666.75;1.9166666666666667
79863;INSETICIDA SBP AERO MULTI INSET.REFIL 250ML 20%DES;TRESMANN - SMJ;9.0;527.75;2.5
79864;GIN TONICA GT SKOL BEATS LONG NECK 6X269ML;TRESMANN - SMJ;117.0;233.6;19.375
79864;GIN TONICA GT SKOL BEATS LONG NECK 6X269ML;TRESMANN - STT;38.0;236.6;30.541666666666668
79865;MOLHO PREDILECTA MANJERICAO SACHE 32X300GR;TRESMANN - VIX;-1.0;481.8;22.708333333333336
79865;MOLHO PREDILECTA MANJERICAO SACHE 32X300GR;TRESMANN - STT;66.0;546.4;19.083333333333332
79865;MOLHO PREDILECTA MANJERICAO SACHE 32X300GR;TRESMANN - SMJ;4.0;545.8;13.583333333333334
79868;MOLHO PREDILECTA TOMATE TRAD SACHE 32X300GR;TRESMANN - STT;659.0;541.0;320.625
79868;MOLHO PREDILECTA TOMATE TRAD SACHE 32X300GR;TRESMANN - SMJ;422.0;585.0;176.20833333333331
79877;SOBREMESA DOCUCAR KIT KAT POTE GRANDE;TRESMANN - SMJ;0.0;0.0;0.0
79877;SOBREMESA DOCUCAR KIT KAT POTE GRANDE;TRESMANN - STT;0.0;0.0;0.0
79895;FRALDA CREMER DISNEY BABY HIPER XXG 40UN;TRESMANN - STT;3.0;724.5;0.041666666666666664
79895;FRALDA CREMER DISNEY BABY HIPER XXG 40UN;TRESMANN - SMJ;6.0;853.5;0.08333333333333333
79903;MOSTARDA QUERO 24X190GR;TRESMANN - STT;33.0;649.6;5.208333333333334
79903;MOSTARDA QUERO 24X190GR;TRESMANN - SMJ;13.0;676.0;2.958333333333333
79912;RACAO NHAC CAES PEQ PORTE CARNE 1KG;TRESMANN - STT;19.0;259.6;9.5
79912;RACAO NHAC CAES PEQ PORTE CARNE 1KG;TRESMANN - SMJ;1.0;273.2;2.375
79914;QUEIJO GRAN MESTRI GORGONZOLA KG;TRESMANN - VIX;5.842;86.0;2.8004166666666666
79927;BALDE MOR CJ PRAIA 8PCS;TRESMANN - STT;0.0;1089.0;0.0
79927;BALDE MOR CJ PRAIA 8PCS;TRESMANN - SMJ;0.0;506.0;0.0
79929;CONJ CHURRASCO MOR BAMBU TABUA RET 30X50CM 3PCS;TRESMANN - STT;4.0;1089.0;0.041666666666666664
79929;CONJ CHURRASCO MOR BAMBU TABUA RET 30X50CM 3PCS;TRESMANN - SMJ;3.0;504.5;0.0
79930;GAMELA MOR OVAL BAMBOO 33X23CM;TRESMANN - STT;5.0;951.5;0.2916666666666667
79930;GAMELA MOR OVAL BAMBOO 33X23CM;TRESMANN - SMJ;9.0;1447.5;0.0
79931;FRIGIDEIRA MOR INOX P/GRELHAR 2EM1;TRESMANN - STT;-1.0;837.5;0.08333333333333333
79931;FRIGIDEIRA MOR INOX P/GRELHAR 2EM1;TRESMANN - SMJ;3.0;1447.5;0.0
79936;COLHER BAMBU MOR 35CM;TRESMANN - STT;0.0;860.0;0.3333333333333333
79936;COLHER BAMBU MOR 35CM;TRESMANN - SMJ;0.0;506.0;0.0
79937;CONJ TESOURA MOR 2PCS;TRESMANN - SMJ;6.0;1175.33;0.4166666666666667
79937;CONJ TESOURA MOR 2PCS;TRESMANN - STT;1.0;431.0;2.4583333333333335
79944;SHAMPOO DOVE BABY HIDR GLICERINA 12X200ML;TRESMANN - STT;12.0;536.8;1.0
79944;SHAMPOO DOVE BABY HIDR GLICERINA 12X200ML;TRESMANN - SMJ;15.0;626.8;2.3333333333333335
79946;SABONETE NIVEA PURE MILK FRESH 12X90G;TRESMANN - SMJ;12.0;868.6;2.5416666666666665
79946;SABONETE NIVEA PURE MILK FRESH 12X90G;TRESMANN - STT;7.0;675.4;14.5
79946;SABONETE NIVEA PURE MILK FRESH 12X90G;TRESMANN - VIX;17.0;844.6;7.833333333333333
79947;CHOCOLATE GAROTO TABLETE TALENTO DOCE LEITE 12X85G;TRESMANN - STT;50.0;287.2;20.541666666666664
79947;CHOCOLATE GAROTO TABLETE TALENTO DOCE LEITE 12X85G;TRESMANN - SMJ;32.0;294.0;6.708333333333334
79947;CHOCOLATE GAROTO TABLETE TALENTO DOCE LEITE 12X85G;TRESMANN - VIX;28.0;262.4;20.166666666666664
79948;CHOCOLATE GAROTO TABLETE TALENTO AM.PASSAS 12X85G;TRESMANN - VIX;24.0;244.4;10.5
79948;CHOCOLATE GAROTO TABLETE TALENTO AM.PASSAS 12X85G;TRESMANN - SMJ;35.0;260.0;12.0
79948;CHOCOLATE GAROTO TABLETE TALENTO AM.PASSAS 12X85G;TRESMANN - STT;17.0;223.6;25.5
79949;CHOCOLATE GAROTO TABLETE TALENTO CAST PARA 12X85G;TRESMANN - SMJ;37.0;295.0;15.208333333333334
79949;CHOCOLATE GAROTO TABLETE TALENTO CAST PARA 12X85G;TRESMANN - VIX;42.0;276.6;9.666666666666668
79949;CHOCOLATE GAROTO TABLETE TALENTO CAST PARA 12X85G;TRESMANN - STT;57.0;240.0;42.83333333333333
79950;CHOCOLATE GAROTO TABLETE TALENTO AVELA 12X85G;TRESMANN - VIX;30.0;205.8;15.375
79950;CHOCOLATE GAROTO TABLETE TALENTO AVELA 12X85G;TRESMANN - SMJ;27.0;260.4;13.333333333333332
79950;CHOCOLATE GAROTO TABLETE TALENTO AVELA 12X85G;TRESMANN - STT;88.0;235.8;44.5
79954;CREME DENTAL COLGATE T.12 GENGIVA 12X90GR;TRESMANN - SMJ;84.0;589.6;8.458333333333332
79954;CREME DENTAL COLGATE T.12 GENGIVA 12X90GR;TRESMANN - STT;88.0;594.0;33.875
79960;SNACK FATTILE CROSTITOS ALHO 10X100GR;TRESMANN - VIX;0.0;75.2;2.041666666666667
79969;BOLO VULCAO VAL UNIDADE;TRESMANN - SMJ;0.0;0.0;0.0
79970;CREME PANTENE PENT H.CAUT 12X240GR;TRESMANN - STT;14.0;3757.0;0.5833333333333334
79970;CREME PANTENE PENT H.CAUT 12X240GR;TRESMANN - VIX;14.0;922.33;0.9166666666666666
79970;CREME PANTENE PENT H.CAUT 12X240GR;TRESMANN - SMJ;25.0;1022.8;0.4583333333333333
79971;ESCOVA DENTAL ORAL B MAN 123 LIMP.BRILHANTE UND;TRESMANN - SMJ;14.0;1611.2;5.041666666666666
79971;ESCOVA DENTAL ORAL B MAN 123 LIMP.BRILHANTE UND;TRESMANN - STT;14.0;769.8;11.916666666666668
79972;SHAMPOO HEAD&SHOULDERS CRESC.RAIZ 12X200ML;TRESMANN - SMJ;16.0;857.67;0.9166666666666667
79972;SHAMPOO HEAD&SHOULDERS CRESC.RAIZ 12X200ML;TRESMANN - STT;12.0;641.25;0.2916666666666667
79974;CREME DENTAL ORAL B STAGES PRINCESAS 24X50G;TRESMANN - SMJ;30.0;514.0;3.291666666666667
79974;CREME DENTAL ORAL B STAGES PRINCESAS 24X50G;TRESMANN - STT;20.0;484.67;3.166666666666667
79975;CREME DENTAL ORAL B 3D EXTRA BRANCO BIC 24X70GR;TRESMANN - SMJ;38.0;675.0;5.916666666666666
79975;CREME DENTAL ORAL B 3D EXTRA BRANCO BIC 24X70GR;TRESMANN - STT;20.0;813.8;15.083333333333332
79977;CONDICIONADOR PANTENE MICELAR 12X175ML;TRESMANN - STT;10.0;777.75;1.2083333333333335
79977;CONDICIONADOR PANTENE MICELAR 12X175ML;TRESMANN - SMJ;18.0;966.4;0.625
79978;CONDICIONADOR PANTENE 3M MILAGR HIDRO CAUT 12X170M;TRESMANN - SMJ;5.0;938.5;1.2916666666666667
79978;CONDICIONADOR PANTENE 3M MILAGR HIDRO CAUT 12X170M;TRESMANN - STT;3.0;785.33;0.875
79983;TORTA DOCE RECH VAL KG;TRESMANN - SMJ;0.0;0.0;0.0
79990;BOLO POTE VAL UNIDADE;TRESMANN - SMJ;0.0;0.0;0.0
79998;CERVEJA BUDWEISER 8X269ML;TRESMANN - VIX;37.0;212.0;22.833333333333336
79999;MOLHO MAIS SABOR ALHO 24X150ML;TRESMANN - SMJ;35.0;662.2;0.8333333333333334
79999;MOLHO MAIS SABOR ALHO 24X150ML;TRESMANN - STT;12.0;502.33;2.416666666666667
80000;MOLHO MAIS SABOR ALHO C/AZEITONA 24X150ML;TRESMANN - SMJ;0.0;688.8;5.041666666666666
80000;MOLHO MAIS SABOR ALHO C/AZEITONA 24X150ML;TRESMANN - STT;23.0;594.0;7.75
80001;MOLHO MAIS SABOR ALHO CEBOLA/TOMATE 24X150ML;TRESMANN - SMJ;7.0;681.8;4.583333333333334
80001;MOLHO MAIS SABOR ALHO CEBOLA/TOMATE 24X150ML;TRESMANN - STT;37.0;552.6;4.416666666666667
80003;MOLHO MAIS SABOR ALHO C/ERVAS 24X150ML;TRESMANN - SMJ;15.0;705.8;3.041666666666667
80003;MOLHO MAIS SABOR ALHO C/ERVAS 24X150ML;TRESMANN - STT;18.0;612.75;1.375
80004;MOLHO MAIS SABOR ALHO C/PIMENTA TP ARABE 24X150ML;TRESMANN - SMJ;28.0;682.8;1.3333333333333335
80004;MOLHO MAIS SABOR ALHO C/PIMENTA TP ARABE 24X150ML;TRESMANN - STT;16.0;479.5;1.5833333333333333
80005;MOLHO MAIS SABOR ALHO TIPO ARABE 24X150ML;TRESMANN - SMJ;52.0;638.2;1.125
80005;MOLHO MAIS SABOR ALHO TIPO ARABE 24X150ML;TRESMANN - STT;34.0;409.0;0.7916666666666666
80006;MOLHO MAIS SABOR PIMENTA 24X150ML;TRESMANN - STT;30.0;521.8;6.625
80006;MOLHO MAIS SABOR PIMENTA 24X150ML;TRESMANN - SMJ;16.0;647.6;2.208333333333333
80008;MOLHO MAIS SABOR PIMENTA EXTRA FORTE 25X150ML;TRESMANN - STT;21.0;559.2;5.458333333333333
80008;MOLHO MAIS SABOR PIMENTA EXTRA FORTE 25X150ML;TRESMANN - SMJ;12.0;699.4;5.5
80010;MOLHO MAIS SABOR INGLES 24X150ML;TRESMANN - SMJ;17.0;680.8;2.0416666666666665
80010;MOLHO MAIS SABOR INGLES 24X150ML;TRESMANN - STT;40.0;514.6;7.791666666666666
80011;OLEO GERGELIM MAIS SABOR 24X150ML;TRESMANN - STT;9.0;505.0;1.1666666666666667
80011;OLEO GERGELIM MAIS SABOR 24X150ML;TRESMANN - SMJ;39.0;676.4;0.25
80014;SAL DE PARRILLA MAIS SABOR 6X500G;TRESMANN - SMJ;5.0;703.2;4.333333333333333
80014;SAL DE PARRILLA MAIS SABOR 6X500G;TRESMANN - STT;26.0;687.0;6.083333333333334
80015;SAL DE PARRILLA MAIS SABOR COSTELA 6X500G;TRESMANN - SMJ;6.0;596.75;0.7083333333333334
80015;SAL DE PARRILLA MAIS SABOR COSTELA 6X500G;TRESMANN - STT;2.0;674.5;0.20833333333333334
80016;SAL GROSSO MAIS SABOR CHIMI CHURRI POTE 6X500G;TRESMANN - SMJ;10.0;710.2;0.8333333333333333
80016;SAL GROSSO MAIS SABOR CHIMI CHURRI POTE 6X500G;TRESMANN - STT;5.0;557.8;2.6666666666666665
80017;SAL GROSSO MAIS SABOR ERVAS FINAS POTE 6X500G;TRESMANN - SMJ;1.0;669.4;1.3333333333333333
80017;SAL GROSSO MAIS SABOR ERVAS FINAS POTE 6X500G;TRESMANN - STT;8.0;642.25;1.4166666666666667
80018;SAL GROSSO MAIS SABOR CALABRESA POTE 6X500G;TRESMANN - SMJ;7.0;683.67;0.041666666666666664
80018;SAL GROSSO MAIS SABOR CALABRESA POTE 6X500G;TRESMANN - STT;12.0;528.67;0.125
80020;ENERGETICO BALY FRUTAS TROPICAIS 6X473ML;TRESMANN - SMJ;0.0;578.0;3.6666666666666665
80020;ENERGETICO BALY FRUTAS TROPICAIS 6X473ML;TRESMANN - VIX;0.0;475.0;6.291666666666667
80020;ENERGETICO BALY FRUTAS TROPICAIS 6X473ML;TRESMANN - STT;0.0;512.0;14.083333333333334
80022;ENERGETICO BALY COCO E ACAI 6X473ML;TRESMANN - SMJ;41.0;685.4;7.166666666666666
80022;ENERGETICO BALY COCO E ACAI 6X473ML;TRESMANN - STT;55.0;629.0;25.041666666666668
80022;ENERGETICO BALY COCO E ACAI 6X473ML;TRESMANN - VIX;7.0;685.8;14.458333333333332
80024;ENERGETICO BALY MACA VERDE 6X473ML;TRESMANN - SMJ;0.0;659.2;4.041666666666667
80024;ENERGETICO BALY MACA VERDE 6X473ML;TRESMANN - VIX;0.0;553.4;7.666666666666667
80024;ENERGETICO BALY MACA VERDE 6X473ML;TRESMANN - STT;1.0;574.8;8.333333333333334
80025;ENERGETICO BALY ACAI 6X473ML;TRESMANN - SMJ;3.0;657.4;6.958333333333333
80025;ENERGETICO BALY ACAI 6X473ML;TRESMANN - VIX;0.0;625.0;22.583333333333336
80025;ENERGETICO BALY ACAI 6X473ML;TRESMANN - STT;0.0;557.6;21.375
80029;ENERGETICO BALY CRANBERRY 6X473ML;TRESMANN - STT;0.0;598.8;6.375
80029;ENERGETICO BALY CRANBERRY 6X473ML;TRESMANN - VIX;0.0;523.8;5.416666666666667
80029;ENERGETICO BALY CRANBERRY 6X473ML;TRESMANN - SMJ;0.0;566.8;2.75
80030;ENERGETICO BALY TRAD 6X473ML;TRESMANN - SMJ;55.0;636.0;7.916666666666667
80030;ENERGETICO BALY TRAD 6X473ML;TRESMANN - STT;40.0;500.0;17.541666666666664
80030;ENERGETICO BALY TRAD 6X473ML;TRESMANN - VIX;24.0;583.6;22.541666666666664
80031;ENERGETICO BALY MELANCIA 6X473ML;TRESMANN - VIX;1.0;636.6;11.375
80031;ENERGETICO BALY MELANCIA 6X473ML;TRESMANN - SMJ;1.0;654.0;7.541666666666666
80031;ENERGETICO BALY MELANCIA 6X473ML;TRESMANN - STT;0.0;558.4;15.083333333333332
80032;ENERGETICO BALY PITAYA 6X473ML;TRESMANN - SMJ;2.0;617.2;4.791666666666667
80032;ENERGETICO BALY PITAYA 6X473ML;TRESMANN - VIX;-1.0;604.4;11.208333333333332
80032;ENERGETICO BALY PITAYA 6X473ML;TRESMANN - STT;0.0;618.8;10.375
80034;TOALHA UMED PAMPERS CAMOMILA 12X48UN;TRESMANN - SMJ;11.0;1363.8;2.041666666666667
80034;TOALHA UMED PAMPERS CAMOMILA 12X48UN;TRESMANN - STT;11.0;665.6;1.5
80037;ESPUMANTE VERSE DEMI SEC 6X750ML;TRESMANN - VIX;0.0;2752.0;0.0
80037;ESPUMANTE VERSE DEMI SEC 6X750ML;TRESMANN - SMJ;0.0;365.0;0.0
80037;ESPUMANTE VERSE DEMI SEC 6X750ML;TRESMANN - STT;0.0;1171.5;0.0
80038;ESPUMANTE VERSE BRUT 6X750ML;TRESMANN - VIX;0.0;2752.0;0.0
80038;ESPUMANTE VERSE BRUT 6X750ML;TRESMANN - SMJ;0.0;365.0;0.0
80038;ESPUMANTE VERSE BRUT 6X750ML;TRESMANN - STT;0.0;894.0;0.0
80041;ARROZ ALEGRE BRANCO TI 6X5KG;TRESMANN - STT;0.0;293.0;43.583333333333336
80041;ARROZ ALEGRE BRANCO TI 6X5KG;TRESMANN - SMJ;0.0;364.4;21.125
80071;CARNE BOV COSTELA (C) KG;TRESMANN - STT;0.0;72.0;137.855875
80071;CARNE BOV COSTELA (C) KG;TRESMANN - SMJ;0.0;61.0;149.131625
80072;CHIPS GULAO PRESUNTO 80G;TRESMANN - STT;264.0;172.0;29.916666666666664
80072;CHIPS GULAO PRESUNTO 80G;TRESMANN - SMJ;47.0;179.2;24.25
80074;BRILHA MOVEIS DESTAC LAVANDA 12X200ML;TRESMANN - SMJ;10.0;715.0;2.7083333333333335
80074;BRILHA MOVEIS DESTAC LAVANDA 12X200ML;TRESMANN - STT;1.0;638.8;14.75
80075;DESINFETANTE VEJA POWER ACT PINHO 24X500ML;TRESMANN - SMJ;40.0;469.6;0.5
80075;DESINFETANTE VEJA POWER ACT PINHO 24X500ML;TRESMANN - STT;24.0;427.25;0.2916666666666667
80076;DESINFETANTE VEJA POWER ACT LAVANDA 24X500ML;TRESMANN - SMJ;40.0;625.25;0.4583333333333333
80076;DESINFETANTE VEJA POWER ACT LAVANDA 24X500ML;TRESMANN - STT;11.0;645.0;0.7083333333333334
80077;DESENGORDURANTE VEJA COZ LAV PULV 12X500ML;TRESMANN - SMJ;11.0;612.2;1.375
80077;DESENGORDURANTE VEJA COZ LAV PULV 12X500ML;TRESMANN - STT;14.0;555.0;5.958333333333333
80078;SAL MARINHO KODILAR 10X1KG;TRESMANN - STT;20.0;611.8;3.7083333333333335
80078;SAL MARINHO KODILAR 10X1KG;TRESMANN - SMJ;10.0;664.4;6.0
80078;SAL MARINHO KODILAR 10X1KG;TRESMANN - VIX;14.0;682.0;6.333333333333334
80079;MASSA TORTILHA KODILAR 12X170GR;TRESMANN - SMJ;11.0;145.0;6.708333333333333
80079;MASSA TORTILHA KODILAR 12X170GR;TRESMANN - STT;1.0;137.2;3.416666666666667
80079;MASSA TORTILHA KODILAR 12X170GR;TRESMANN - VIX;14.0;96.8;3.208333333333333
80088;CARNE BOV ACEM (D) KG;TRESMANN - STT;0.0;0.0;203.25062499999999
80088;CARNE BOV ACEM (D) KG;TRESMANN - SMJ;0.0;0.0;382.089
80093;MOLHO MAIS SABOR ALHO C/AZEITONA 12X900ML;TRESMANN - STT;17.0;596.2;1.9166666666666667
80093;MOLHO MAIS SABOR ALHO C/AZEITONA 12X900ML;TRESMANN - SMJ;4.0;700.0;1.75
80095;"CARNE BOV PEITO KG""";TRESMANN - SMJ;0.0;0.0;9.781416666666667
80097;MOLHO MAIS SABOR ALHO C/CEBOLA TOMATE 12X900ML;TRESMANN - STT;6.0;415.0;2.0833333333333335
80097;MOLHO MAIS SABOR ALHO C/CEBOLA TOMATE 12X900ML;TRESMANN - SMJ;11.0;689.4;0.9166666666666667
80100;FOSFORO FIAT LUX COZINHA FORTES C/16;TRESMANN - SMJ;0.0;2008.5;1.4166666666666667
80100;FOSFORO FIAT LUX COZINHA FORTES C/16;TRESMANN - STT;0.0;770.2;2.5833333333333335
80100;FOSFORO FIAT LUX COZINHA FORTES C/16;TRESMANN - VIX;0.0;880.67;2.0
80101;CARNE BOV PALETA (D) KG;TRESMANN - SMJ;0.0;0.0;9.730083333333335
80101;CARNE BOV PALETA (D) KG;TRESMANN - STT;0.0;0.0;57.004041666666666
80104;GARRAFA ALADDIN FUTURA PRETA 3506 750ML;TRESMANN - STT;0.0;755.5;0.25
80104;GARRAFA ALADDIN FUTURA PRETA 3506 750ML;TRESMANN - SMJ;0.0;642.0;0.2916666666666667
80105;GARRAFA ALADDIN FUTURA SORT 3021 750ML;TRESMANN - STT;0.0;870.5;0.08333333333333333
80105;GARRAFA ALADDIN FUTURA SORT 3021 750ML;TRESMANN - SMJ;0.0;704.67;0.0
80117;KIT S LINE SHAMPOO E COND 300ML HIDRA;TRESMANN - SMJ;13.0;1054.8;2.5
80117;KIT S LINE SHAMPOO E COND 300ML HIDRA;TRESMANN - STT;1.0;851.8;1.0
80118;CARNE BOV CHA FORA BIFE KG;TRESMANN - SMJ;0.0;0.0;123.08879166666667
80118;CARNE BOV CHA FORA BIFE KG;TRESMANN - STT;0.0;0.0;220.46741666666668
80122;TOALHA UMED HUGGIES CLASSIC VERDE 96UN;TRESMANN - STT;6.0;558.4;8.5
80122;TOALHA UMED HUGGIES CLASSIC VERDE 96UN;TRESMANN - SMJ;26.0;558.2;6.166666666666667
80122;TOALHA UMED HUGGIES CLASSIC VERDE 96UN;TRESMANN - VIX;2.0;494.2;5.75
80125;CARNE BOV CHA DENTRO (T) KG;TRESMANN - STT;0.0;0.0;261.1835
80125;CARNE BOV CHA DENTRO (T) KG;TRESMANN - SMJ;0.0;0.0;123.56875
80127;ESPUMANTE VERSE MOSCATEL 6X750ML;TRESMANN - SMJ;0.0;298.0;0.0
80127;ESPUMANTE VERSE MOSCATEL 6X750ML;TRESMANN - STT;0.0;1391.0;0.0
80127;ESPUMANTE VERSE MOSCATEL 6X750ML;TRESMANN - VIX;0.0;0.0;0.0
80128;ESCOVA CABELO RICCA OVAL ALMOFADADA UN;TRESMANN - SMJ;18.0;1870.0;3.791666666666667
80128;ESCOVA CABELO RICCA OVAL ALMOFADADA UN;TRESMANN - STT;10.0;686.4;4.833333333333333
80129;BISCOITO MARILAN AMANT CHOC 30X280G;TRESMANN - SMJ;61.0;225.8;10.125
80129;BISCOITO MARILAN AMANT CHOC 30X280G;TRESMANN - STT;7.0;204.6;17.666666666666664
80132;CARNE BOV FRALDINHA (T) KG;TRESMANN - SMJ;0.0;0.0;11.018708333333333
80132;CARNE BOV FRALDINHA (T) KG;TRESMANN - STT;0.0;91.0;24.895583333333335
80144;KIT POTES STARLUX 10UN;TRESMANN - STT;1.0;766.6;0.6666666666666666
80144;KIT POTES STARLUX 10UN;TRESMANN - SMJ;0.0;1248.2;0.5
80146;PAPAI NOEL KIT KAT 12X29G;TRESMANN - STT;0.0;263.0;0.0
80146;PAPAI NOEL KIT KAT 12X29G;TRESMANN - SMJ;0.0;263.0;0.0
80147;CREME DENTAL SORRISO CARVAO ATIVADO 12X60G;TRESMANN - SMJ;28.0;677.0;16.083333333333332
80147;CREME DENTAL SORRISO CARVAO ATIVADO 12X60G;TRESMANN - STT;13.0;656.0;14.25
80149;CARNE BOV CONTRA FILE (T) KG;TRESMANN - SMJ;0.0;0.0;147.69774999999998
80149;CARNE BOV CONTRA FILE (T) KG;TRESMANN - STT;0.0;0.0;277.79920833333335
80152;KIT ENXAGUE BUCAL HILLO ICE MAX GTS CREME D;TRESMANN - STT;0.0;911.0;0.0
80152;KIT ENXAGUE BUCAL HILLO ICE MAX GTS CREME D;TRESMANN - SMJ;0.0;0.0;0.0
80153;KIT ENXAGUE BUCAL HILLO HORTELA GTS CREME D;TRESMANN - STT;12.0;909.0;2.3333333333333335
80153;KIT ENXAGUE BUCAL HILLO HORTELA GTS CREME D;TRESMANN - SMJ;6.0;1039.0;2.0
80154;VINHO JOTA PE TINTO SECO 6X750ML;TRESMANN - STT;8.0;820.33;0.16666666666666666
80154;VINHO JOTA PE TINTO SECO 6X750ML;TRESMANN - SMJ;9.0;1766.5;0.0
80155;VINHO JOTA PE TINTO SUAVE 6X750ML;TRESMANN - STT;5.0;728.8;0.6666666666666666
80155;VINHO JOTA PE TINTO SUAVE 6X750ML;TRESMANN - SMJ;3.0;997.33;0.0
80156;CARNE BOV ALCATRA (T) KG;TRESMANN - SMJ;0.0;0.0;145.92866666666666
80156;CARNE BOV ALCATRA (T) KG;TRESMANN - STT;0.0;79.0;320.8474166666667
80157;VINHO JOTA PE BRANCO SUAVE 6X750ML;TRESMANN - SMJ;0.0;1161.0;0.0
80157;VINHO JOTA PE BRANCO SUAVE 6X750ML;TRESMANN - STT;0.0;629.0;0.0
80158;DOCE FINI AMORAS 24X12X15GR;TRESMANN - STT;28.0;533.25;7.333333333333334
80158;DOCE FINI AMORAS 24X12X15GR;TRESMANN - VIX;51.0;480.8;9.333333333333332
80158;DOCE FINI AMORAS 24X12X15GR;TRESMANN - SMJ;77.0;398.8;10.833333333333334
80160;CHICLETE MENTOS PURE FRESH MORANGO 6X56GR;TRESMANN - VIX;0.0;703.0;1.2083333333333333
80160;CHICLETE MENTOS PURE FRESH MORANGO 6X56GR;TRESMANN - STT;0.0;628.0;2.0
80160;CHICLETE MENTOS PURE FRESH MORANGO 6X56GR;TRESMANN - SMJ;0.0;696.4;0.5
80163;CARNE BOV FILE MIGNON (T) KG;TRESMANN - SMJ;0.0;0.0;18.2735
80163;CARNE BOV FILE MIGNON (T) KG;TRESMANN - STT;0.0;63.0;60.49433333333334
80170;CARNE BOV PATINHO BIFE KG;TRESMANN - SMJ;0.0;0.0;4.660333333333333
80170;CARNE BOV PATINHO BIFE KG;TRESMANN - STT;0.0;0.0;15.486583333333334
80200;OSSADA SUINA KG;TRESMANN - SMJ;-166.734;0.0;152.72825
80200;OSSADA SUINA KG;TRESMANN - STT;0.0;0.0;0.0
80208;PILHA ENERGIZER MAX AA-6 12X6UND;TRESMANN - STT;23.0;954.6;8.75
80208;PILHA ENERGIZER MAX AA-6 12X6UND;TRESMANN - SMJ;103.0;3095.6;1.4583333333333335
